ID_Contrato,Proveedor,Nit,Objeto_Contrato,Vicepresidencia,Fecha_Inicio,Fecha_Fin,Valor_Contrato_USD,Estado_Contrato,Estado_HSE
CON-2026-3123,Seguridad Industrial Llanos Ltda.,900.196.552-2,Transporte de personal,VCO - Corporativa,2026-02-13,2027-11-13,162899,Activo,No Aprobado
CON-2026-3124,Transportes Oleoducto S.A.S.,900.595.187-0,Transporte de personal,VRE - Refinación,2025-04-28,2027-12-01,1054816,Suspendido,No Aprobado
CON-2026-3125,PetroServicios del Caribe S.A.S.,900.214.344-3,Seguridad perimetral,VRE - Refinación,2025-09-12,2027-04-05,602592,Activo,Aprobado
CON-2026-3126,Mantenimiento Tecnico del Magdalena S.A.S.,900.178.362-8,Apoyo logistico,VCO - Corporativa,2025-12-20,2026-08-29,1090043,Activo,Aprobado
CON-2026-3127,Ingenieria Andina de Petroleos S.A.S.,900.466.824-7,Seguridad perimetral,VUP - Upstream,2025-03-19,2027-07-22,488236,Activo,En Alerta
CON-2026-3128,Seguridad Industrial Llanos Ltda.,900.778.609-8,Suministro de alimentacion,VRE - Refinación,2025-02-26,2027-05-20,1497090,Activo,Aprobado
CON-2026-3129,PetroServicios del Caribe S.A.S.,900.292.877-9,Ingenieria de campo,VCO - Corporativa,2025-07-30,2026-08-31,940294,En Liquidación,No Aprobado
CON-2026-3130,PetroServicios del Caribe S.A.S.,900.453.708-9,Inspeccion de ductos,VCO - Corporativa,2026-02-11,2027-08-11,1489524,Activo,Aprobado
CON-2026-3131,Ingenieria Andina de Petroleos S.A.S.,900.884.353-3,Apoyo logistico,VRE - Refinación,2025-01-30,2027-11-17,276691,Activo,En Alerta
CON-2026-3132,PetroServicios del Caribe S.A.S.,900.900.127-9,Apoyo logistico,VRE - Refinación,2025-10-08,2026-08-19,1223216,En Liquidación,Aprobado
CON-2026-3133,Seguridad Industrial Llanos Ltda.,900.405.320-0,Servicios de catering,VTS - Transporte,2026-05-18,2027-04-27,648347,Activo,Aprobado
CON-2026-3134,Seguridad Industrial Llanos Ltda.,900.738.996-2,Transporte de personal,VCO - Corporativa,2025-12-10,2026-07-06,1261671,Suspendido,Aprobado
CON-2026-3135,Servicios Integrales de Refinacion S.A.S.,900.654.958-2,Mantenimiento electrico,VTS - Transporte,2025-10-08,2027-06-30,713465,Activo,Aprobado
CON-2026-3136,Transportes Oleoducto S.A.S.,900.689.530-0,Transporte de personal,VTS - Transporte,2026-06-16,2026-12-17,543266,Suspendido,Aprobado
CON-2026-3137,Seguridad Industrial Llanos Ltda.,900.660.827-7,Transporte de personal,VCO - Corporativa,2025-07-17,2026-11-26,554408,Activo,Aprobado
CON-2026-3138,Seguridad Industrial Llanos Ltda.,900.521.361-7,Mantenimiento electrico,VTS - Transporte,2026-02-28,2027-09-05,623508,Activo,Aprobado
CON-2026-3139,Catering Energia Colombiana S.A.S.,900.200.502-3,Apoyo logistico,VRE - Refinación,2025-05-14,2026-08-09,889541,Activo,En Alerta
CON-2026-3140,Servicios Integrales de Refinacion S.A.S.,900.272.688-7,Apoyo logistico,VCO - Corporativa,2025-02-08,2026-11-02,595570,Activo,Aprobado
CON-2026-3141,Operaciones Industriales Orion S.A.S.,900.205.213-4,Inspeccion de ductos,VRE - Refinación,2026-01-14,2027-09-23,423843,Activo,Aprobado
CON-2026-3142,Seguridad Industrial Llanos Ltda.,900.819.488-1,Suministro de alimentacion,VCO - Corporativa,2026-01-26,2026-10-30,263862,Activo,En Alerta
CON-2026-3143,Seguridad Industrial Llanos Ltda.,900.998.484-1,Suministro de alimentacion,VUP - Upstream,2026-02-14,2026-07-23,748031,Activo,No Aprobado
CON-2026-3144,Catering Energia Colombiana S.A.S.,900.488.459-4,Seguridad perimetral,VCO - Corporativa,2026-05-28,2027-03-10,846445,Activo,En Alerta
CON-2026-3145,Seguridad Industrial Llanos Ltda.,900.611.562-1,Inspeccion de ductos,VRE - Refinación,2025-07-23,2027-04-24,1469055,Activo,Aprobado
CON-2026-3146,Catering Energia Colombiana S.A.S.,900.446.967-9,Mantenimiento electrico,VCO - Corporativa,2026-03-11,2026-07-30,68594,Activo,Aprobado
CON-2026-3147,Transportes Oleoducto S.A.S.,900.194.715-6,Seguridad perimetral,VUP - Upstream,2026-05-24,2026-12-01,512519,Activo,Aprobado
CON-2026-3148,Catering Energia Colombiana S.A.S.,900.803.228-1,Apoyo logistico,VUP - Upstream,2026-02-04,2027-12-26,536023,Suspendido,Aprobado
CON-2026-3149,PetroServicios del Caribe S.A.S.,900.694.432-7,Mantenimiento de bombas,VUP - Upstream,2025-09-22,2026-07-31,1317852,Activo,Aprobado
CON-2026-3150,Servicios Integrales de Refinacion S.A.S.,900.133.656-1,Suministro de alimentacion,VUP - Upstream,2026-02-26,2027-03-23,90392,Activo,Aprobado
CON-2026-3151,Catering Energia Colombiana S.A.S.,900.675.378-3,Apoyo logistico,VCO - Corporativa,2025-02-04,2026-07-16,1499189,Activo,En Alerta
CON-2026-3152,Proteccion Perimetral Colombiana S.A.S.,900.438.829-9,Mantenimiento electrico,VRE - Refinación,2025-11-09,2027-01-02,1295535,Activo,En Alerta
CON-2026-3153,Logistica Petrolera Nacional S.A.S.,900.538.689-5,Inspeccion de ductos,VUP - Upstream,2025-03-28,2027-10-31,791822,Suspendido,Aprobado
CON-2026-3154,Servicios Integrales de Refinacion S.A.S.,900.272.612-0,Mantenimiento de bombas,VRE - Refinación,2026-03-01,2026-09-07,1409711,En Liquidación,Aprobado
CON-2026-3155,Proteccion Perimetral Colombiana S.A.S.,900.778.901-4,Mantenimiento electrico,VUP - Upstream,2025-08-28,2027-05-17,1463811,Suspendido,No Aprobado
CON-2026-3156,Seguridad Industrial Llanos Ltda.,900.664.333-2,Servicios de catering,VTS - Transporte,2026-06-11,2027-11-11,241042,Activo,Aprobado
CON-2026-3157,PetroServicios del Caribe S.A.S.,900.154.192-7,Mantenimiento de bombas,VCO - Corporativa,2025-04-16,2026-11-06,1482539,En Liquidación,Aprobado
CON-2026-3158,Servicios Integrales de Refinacion S.A.S.,900.559.514-1,Transporte de personal,VRE - Refinación,2025-10-05,2027-05-05,1223224,En Liquidación,Aprobado
CON-2026-3159,Catering Energia Colombiana S.A.S.,900.277.740-3,Mantenimiento electrico,VTS - Transporte,2025-06-03,2027-01-23,1391981,Activo,Aprobado
CON-2026-3160,Operaciones Industriales Orion S.A.S.,900.929.583-5,Servicios de catering,VCO - Corporativa,2025-05-08,2027-01-30,151245,Activo,Aprobado
CON-2026-3161,Catering Energia Colombiana S.A.S.,900.752.567-7,Suministro de alimentacion,VRE - Refinación,2025-12-16,2027-12-13,1225176,Suspendido,No Aprobado
CON-2026-3162,Transportes Oleoducto S.A.S.,900.955.637-7,Mantenimiento de bombas,VTS - Transporte,2025-03-16,2026-07-03,1072657,Activo,En Alerta
CON-2026-3163,Logistica Petrolera Nacional S.A.S.,900.222.177-4,Servicios de catering,VTS - Transporte,2025-09-18,2027-07-26,1412385,En Liquidación,Aprobado
CON-2026-3164,Proteccion Perimetral Colombiana S.A.S.,900.976.616-3,Mantenimiento de bombas,VCO - Corporativa,2026-01-07,2027-05-07,411678,Activo,Aprobado
CON-2026-3165,Mantenimiento Tecnico del Magdalena S.A.S.,900.317.849-8,Monitoreo HSE,VTS - Transporte,2025-07-09,2027-03-04,1092371,En Liquidación,Aprobado
CON-2026-3166,Operaciones Industriales Orion S.A.S.,900.790.958-7,Apoyo logistico,VRE - Refinación,2025-02-27,2027-10-24,1225070,Suspendido,Aprobado
CON-2026-3167,Ingenieria Andina de Petroleos S.A.S.,900.448.348-2,Mantenimiento electrico,VRE - Refinación,2025-06-10,2026-09-27,1412732,Activo,Aprobado
CON-2026-3168,PetroServicios del Caribe S.A.S.,900.663.267-2,Servicios de catering,VCO - Corporativa,2025-03-03,2027-08-23,1446376,En Liquidación,Aprobado
CON-2026-3169,Ingenieria Andina de Petroleos S.A.S.,900.654.540-5,Transporte de personal,VUP - Upstream,2026-01-05,2027-10-14,182492,Activo,En Alerta
CON-2026-3170,Operaciones Industriales Orion S.A.S.,900.236.211-0,Mantenimiento de bombas,VUP - Upstream,2026-04-29,2026-07-10,1295136,Activo,Aprobado
CON-2026-3171,PetroServicios del Caribe S.A.S.,900.930.351-7,Monitoreo HSE,VRE - Refinación,2026-06-25,2027-12-07,924333,En Liquidación,Aprobado
CON-2026-3172,Proteccion Perimetral Colombiana S.A.S.,900.330.268-0,Apoyo logistico,VRE - Refinación,2026-06-12,2027-02-26,622443,Suspendido,No Aprobado
CON-2026-3173,Logistica Petrolera Nacional S.A.S.,900.603.839-4,Monitoreo HSE,VCO - Corporativa,2026-02-24,2026-12-28,1341197,Activo,Aprobado
CON-2026-3174,Mantenimiento Tecnico del Magdalena S.A.S.,900.917.393-4,Mantenimiento electrico,VCO - Corporativa,2025-11-21,2027-09-26,329407,Activo,Aprobado
CON-2026-3175,Catering Energia Colombiana S.A.S.,900.191.891-9,Monitoreo HSE,VUP - Upstream,2026-05-30,2026-10-14,986899,Activo,Aprobado
CON-2026-3176,Servicios Integrales de Refinacion S.A.S.,900.103.979-0,Transporte de personal,VTS - Transporte,2025-12-08,2026-11-13,362822,Suspendido,Aprobado
CON-2026-3177,Ingenieria Andina de Petroleos S.A.S.,900.506.726-3,Mantenimiento de bombas,VUP - Upstream,2025-05-09,2027-08-03,1441045,Activo,Aprobado
CON-2026-3178,Servicios Integrales de Refinacion S.A.S.,900.553.328-3,Mantenimiento de bombas,VRE - Refinación,2026-04-18,2027-03-22,132255,Suspendido,No Aprobado
CON-2026-3179,Transportes Oleoducto S.A.S.,900.543.627-5,Seguridad perimetral,VUP - Upstream,2025-10-06,2027-10-20,888256,En Liquidación,Aprobado
CON-2026-3180,Ingenieria Andina de Petroleos S.A.S.,900.450.825-8,Transporte de personal,VCO - Corporativa,2025-01-26,2026-09-02,801117,En Liquidación,Aprobado
CON-2026-3181,Logistica Petrolera Nacional S.A.S.,900.840.885-6,Ingenieria de campo,VUP - Upstream,2025-07-18,2026-11-17,1082987,En Liquidación,En Alerta
CON-2026-3182,Catering Energia Colombiana S.A.S.,900.232.253-8,Mantenimiento electrico,VCO - Corporativa,2025-06-13,2027-12-15,534185,Activo,Aprobado
CON-2026-3183,Seguridad Industrial Llanos Ltda.,900.609.790-2,Seguridad perimetral,VTS - Transporte,2025-08-01,2026-10-13,124123,Activo,En Alerta
CON-2026-3184,Mantenimiento Tecnico del Magdalena S.A.S.,900.944.885-0,Mantenimiento de bombas,VTS - Transporte,2025-05-26,2027-01-29,576350,Activo,Aprobado
CON-2026-3185,PetroServicios del Caribe S.A.S.,900.373.302-3,Transporte de personal,VUP - Upstream,2025-05-07,2027-12-09,491538,Suspendido,Aprobado
CON-2026-3186,Transportes Oleoducto S.A.S.,900.230.468-7,Monitoreo HSE,VRE - Refinación,2025-10-03,2027-10-19,509529,Activo,Aprobado
CON-2026-3187,Servicios Integrales de Refinacion S.A.S.,900.870.803-1,Apoyo logistico,VCO - Corporativa,2026-01-30,2026-07-17,1418492,Activo,Aprobado
CON-2026-3188,Servicios Integrales de Refinacion S.A.S.,900.414.409-2,Suministro de alimentacion,VTS - Transporte,2026-05-17,2027-02-13,1022171,Activo,Aprobado
CON-2026-3189,Catering Energia Colombiana S.A.S.,900.130.430-3,Seguridad perimetral,VCO - Corporativa,2025-07-22,2027-09-12,1145541,Activo,Aprobado
CON-2026-3190,Catering Energia Colombiana S.A.S.,900.843.235-8,Monitoreo HSE,VUP - Upstream,2025-02-08,2027-02-12,1315065,Activo,Aprobado
CON-2026-3191,Mantenimiento Tecnico del Magdalena S.A.S.,900.793.788-8,Transporte de personal,VUP - Upstream,2025-03-24,2027-07-17,97935,Activo,No Aprobado
CON-2026-3192,Operaciones Industriales Orion S.A.S.,900.483.875-9,Servicios de catering,VTS - Transporte,2026-01-07,2026-09-21,1478024,Activo,Aprobado
CON-2026-3193,Servicios Integrales de Refinacion S.A.S.,900.111.505-6,Servicios de catering,VCO - Corporativa,2025-02-07,2027-08-17,1405247,En Liquidación,Aprobado
CON-2026-3194,Mantenimiento Tecnico del Magdalena S.A.S.,900.527.582-1,Inspeccion de ductos,VCO - Corporativa,2025-09-10,2026-11-23,1223385,Activo,No Aprobado
CON-2026-3195,Transportes Oleoducto S.A.S.,900.848.100-3,Monitoreo HSE,VTS - Transporte,2025-07-09,2027-05-14,357518,Activo,En Alerta
CON-2026-3196,Servicios Integrales de Refinacion S.A.S.,900.460.679-6,Transporte de personal,VCO - Corporativa,2025-10-30,2027-01-27,1251166,Suspendido,No Aprobado
CON-2026-3197,Proteccion Perimetral Colombiana S.A.S.,900.718.363-9,Mantenimiento electrico,VTS - Transporte,2025-01-08,2027-01-22,1216711,En Liquidación,Aprobado
CON-2026-3198,Catering Energia Colombiana S.A.S.,900.524.470-6,Mantenimiento electrico,VUP - Upstream,2025-03-18,2027-10-25,172070,Activo,Aprobado
CON-2026-3199,PetroServicios del Caribe S.A.S.,900.253.856-1,Mantenimiento de bombas,VUP - Upstream,2026-04-24,2027-01-25,847273,Activo,Aprobado
CON-2026-3200,Ingenieria Andina de Petroleos S.A.S.,900.459.853-6,Apoyo logistico,VUP - Upstream,2025-07-10,2026-12-22,478878,En Liquidación,Aprobado
CON-2026-3201,Catering Energia Colombiana S.A.S.,900.677.318-9,Suministro de alimentacion,VCO - Corporativa,2026-02-05,2026-07-06,251406,Activo,Aprobado
CON-2026-3202,PetroServicios del Caribe S.A.S.,900.409.661-8,Servicios de catering,VCO - Corporativa,2025-01-24,2027-09-26,485940,Activo,Aprobado
CON-2026-3203,Catering Energia Colombiana S.A.S.,900.873.558-8,Ingenieria de campo,VUP - Upstream,2026-04-26,2027-12-09,799530,Suspendido,No Aprobado
CON-2026-3204,Catering Energia Colombiana S.A.S.,900.193.595-6,Mantenimiento de bombas,VRE - Refinación,2025-07-22,2027-11-20,252852,Activo,Aprobado
CON-2026-3205,Servicios Integrales de Refinacion S.A.S.,900.753.672-1,Mantenimiento de bombas,VTS - Transporte,2025-12-25,2027-11-15,567838,Suspendido,Aprobado
CON-2026-3206,Proteccion Perimetral Colombiana S.A.S.,900.955.407-4,Apoyo logistico,VUP - Upstream,2025-08-28,2027-09-25,1201551,En Liquidación,Aprobado
CON-2026-3207,Servicios Integrales de Refinacion S.A.S.,900.233.613-9,Mantenimiento de bombas,VTS - Transporte,2026-02-03,2027-09-21,773036,Suspendido,En Alerta
CON-2026-3208,Operaciones Industriales Orion S.A.S.,900.918.410-7,Apoyo logistico,VRE - Refinación,2026-06-26,2027-11-27,545744,Suspendido,No Aprobado
CON-2026-3209,Servicios Integrales de Refinacion S.A.S.,900.144.720-6,Monitoreo HSE,VTS - Transporte,2025-08-08,2027-11-28,135095,Suspendido,Aprobado
CON-2026-3210,PetroServicios del Caribe S.A.S.,900.253.345-0,Monitoreo HSE,VCO - Corporativa,2025-10-15,2027-08-07,1325613,Activo,En Alerta
CON-2026-3211,Catering Energia Colombiana S.A.S.,900.893.995-3,Mantenimiento electrico,VTS - Transporte,2026-06-26,2027-08-20,1297521,Suspendido,Aprobado
CON-2026-3212,Ingenieria Andina de Petroleos S.A.S.,900.939.204-5,Servicios de catering,VRE - Refinación,2025-08-29,2027-11-29,997647,Activo,No Aprobado
CON-2026-3213,PetroServicios del Caribe S.A.S.,900.314.438-4,Servicios de catering,VTS - Transporte,2026-01-26,2027-09-11,51450,Activo,Aprobado
CON-2026-3214,Mantenimiento Tecnico del Magdalena S.A.S.,900.512.365-7,Inspeccion de ductos,VCO - Corporativa,2026-03-17,2026-11-03,1427982,Suspendido,No Aprobado
CON-2026-3215,Transportes Oleoducto S.A.S.,900.290.281-1,Mantenimiento electrico,VRE - Refinación,2025-09-01,2027-08-19,706428,En Liquidación,Aprobado
CON-2026-3216,Operaciones Industriales Orion S.A.S.,900.828.818-1,Ingenieria de campo,VRE - Refinación,2025-02-13,2027-05-06,307159,Suspendido,No Aprobado
CON-2026-3217,Seguridad Industrial Llanos Ltda.,900.321.481-2,Monitoreo HSE,VCO - Corporativa,2026-02-15,2026-07-02,260590,Activo,Aprobado
CON-2026-3218,Servicios Integrales de Refinacion S.A.S.,900.867.100-0,Seguridad perimetral,VTS - Transporte,2026-05-09,2027-01-14,1137705,En Liquidación,Aprobado
CON-2026-3219,PetroServicios del Caribe S.A.S.,900.170.288-4,Mantenimiento electrico,VCO - Corporativa,2025-04-07,2026-10-03,835975,Activo,No Aprobado
CON-2026-3220,Transportes Oleoducto S.A.S.,900.712.402-9,Ingenieria de campo,VRE - Refinación,2025-07-14,2027-08-15,1361710,Activo,Aprobado
CON-2026-3221,Servicios Integrales de Refinacion S.A.S.,900.444.223-9,Suministro de alimentacion,VUP - Upstream,2026-02-26,2027-12-28,968599,En Liquidación,Aprobado
CON-2026-3222,Mantenimiento Tecnico del Magdalena S.A.S.,900.178.594-0,Monitoreo HSE,VRE - Refinación,2025-11-15,2026-11-29,1302934,Activo,Aprobado
CON-2026-3223,Operaciones Industriales Orion S.A.S.,900.832.900-5,Mantenimiento de bombas,VCO - Corporativa,2025-04-14,2027-09-06,225593,Suspendido,En Alerta
CON-2026-3224,Seguridad Industrial Llanos Ltda.,900.932.243-1,Transporte de personal,VTS - Transporte,2025-12-28,2026-12-15,332631,Activo,Aprobado
CON-2026-3225,Catering Energia Colombiana S.A.S.,900.142.781-0,Transporte de personal,VCO - Corporativa,2025-03-16,2027-10-26,1090243,Activo,En Alerta
CON-2026-3226,Logistica Petrolera Nacional S.A.S.,900.258.833-7,Inspeccion de ductos,VRE - Refinación,2026-02-02,2027-08-14,272752,Activo,Aprobado
CON-2026-3227,Ingenieria Andina de Petroleos S.A.S.,900.524.907-2,Mantenimiento de bombas,VUP - Upstream,2025-03-02,2027-08-02,1291323,Activo,No Aprobado
CON-2026-3228,Servicios Integrales de Refinacion S.A.S.,900.602.789-1,Seguridad perimetral,VRE - Refinación,2025-05-01,2027-09-15,150802,Suspendido,No Aprobado
CON-2026-3229,Transportes Oleoducto S.A.S.,900.224.783-2,Transporte de personal,VUP - Upstream,2025-07-20,2026-08-30,431911,En Liquidación,Aprobado
CON-2026-3230,Operaciones Industriales Orion S.A.S.,900.887.607-9,Seguridad perimetral,VRE - Refinación,2026-03-16,2026-12-02,513809,Activo,Aprobado
CON-2026-3231,Servicios Integrales de Refinacion S.A.S.,900.714.540-8,Monitoreo HSE,VRE - Refinación,2025-01-21,2027-08-01,1378054,Activo,Aprobado
CON-2026-3232,Operaciones Industriales Orion S.A.S.,900.149.395-5,Mantenimiento de bombas,VTS - Transporte,2025-06-17,2026-09-30,186529,Activo,En Alerta
CON-2026-3233,Seguridad Industrial Llanos Ltda.,900.911.532-0,Monitoreo HSE,VRE - Refinación,2026-02-19,2027-04-07,266465,Activo,Aprobado
CON-2026-3234,Catering Energia Colombiana S.A.S.,900.361.865-6,Mantenimiento de bombas,VRE - Refinación,2026-05-27,2026-10-13,588243,Suspendido,En Alerta
CON-2026-3235,Seguridad Industrial Llanos Ltda.,900.379.535-9,Mantenimiento electrico,VTS - Transporte,2025-10-15,2027-06-26,112572,Activo,En Alerta
CON-2026-3236,Servicios Integrales de Refinacion S.A.S.,900.948.613-0,Servicios de catering,VUP - Upstream,2026-04-13,2027-03-26,764038,En Liquidación,Aprobado
CON-2026-3237,Seguridad Industrial Llanos Ltda.,900.800.733-8,Mantenimiento electrico,VRE - Refinación,2026-05-14,2027-03-22,347081,Activo,Aprobado
CON-2026-3238,Catering Energia Colombiana S.A.S.,900.246.781-9,Mantenimiento de bombas,VTS - Transporte,2026-01-03,2027-10-09,1414286,Activo,Aprobado
CON-2026-3239,Servicios Integrales de Refinacion S.A.S.,900.968.295-8,Inspeccion de ductos,VCO - Corporativa,2026-02-20,2027-08-04,1318398,Activo,Aprobado
CON-2026-3240,Servicios Integrales de Refinacion S.A.S.,900.299.145-1,Servicios de catering,VTS - Transporte,2026-05-23,2026-11-20,1149822,Activo,Aprobado
CON-2026-3241,Catering Energia Colombiana S.A.S.,900.788.829-6,Monitoreo HSE,VTS - Transporte,2025-01-15,2026-11-15,1489446,Suspendido,Aprobado
CON-2026-3242,Mantenimiento Tecnico del Magdalena S.A.S.,900.497.186-1,Servicios de catering,VCO - Corporativa,2025-05-21,2027-08-13,963071,Activo,Aprobado
CON-2026-3243,Proteccion Perimetral Colombiana S.A.S.,900.634.230-4,Servicios de catering,VCO - Corporativa,2026-05-10,2026-08-17,312009,Activo,Aprobado
CON-2026-3244,Mantenimiento Tecnico del Magdalena S.A.S.,900.863.602-4,Mantenimiento de bombas,VUP - Upstream,2025-03-06,2027-07-08,1092788,Activo,Aprobado
CON-2026-3245,Ingenieria Andina de Petroleos S.A.S.,900.430.251-4,Seguridad perimetral,VUP - Upstream,2025-12-15,2026-12-03,766326,Suspendido,Aprobado
CON-2026-3246,PetroServicios del Caribe S.A.S.,900.100.633-5,Monitoreo HSE,VTS - Transporte,2026-02-04,2026-09-03,999204,En Liquidación,Aprobado
CON-2026-3247,PetroServicios del Caribe S.A.S.,900.447.891-2,Mantenimiento de bombas,VTS - Transporte,2025-08-22,2027-06-04,467790,Activo,Aprobado
CON-2026-3248,Transportes Oleoducto S.A.S.,900.627.378-5,Servicios de catering,VRE - Refinación,2025-12-04,2027-02-21,654304,En Liquidación,Aprobado
CON-2026-3249,Ingenieria Andina de Petroleos S.A.S.,900.843.835-1,Mantenimiento de bombas,VRE - Refinación,2025-05-31,2027-04-04,591365,En Liquidación,Aprobado
CON-2026-3250,Catering Energia Colombiana S.A.S.,900.815.756-1,Inspeccion de ductos,VRE - Refinación,2026-05-13,2027-12-07,516502,Suspendido,No Aprobado
CON-2026-3251,Seguridad Industrial Llanos Ltda.,900.797.963-7,Apoyo logistico,VUP - Upstream,2025-11-08,2026-08-16,361610,Activo,No Aprobado
CON-2026-3252,Operaciones Industriales Orion S.A.S.,900.250.333-1,Transporte de personal,VCO - Corporativa,2026-06-14,2026-09-21,1103290,Activo,Aprobado
CON-2026-3253,PetroServicios del Caribe S.A.S.,900.923.797-9,Servicios de catering,VUP - Upstream,2025-11-15,2026-12-14,906476,Activo,Aprobado
CON-2026-3254,Proteccion Perimetral Colombiana S.A.S.,900.872.924-6,Transporte de personal,VTS - Transporte,2026-01-06,2027-11-29,1042941,Activo,Aprobado
CON-2026-3255,Servicios Integrales de Refinacion S.A.S.,900.987.230-6,Transporte de personal,VTS - Transporte,2026-05-30,2027-12-18,1168173,Activo,Aprobado
CON-2026-3256,Mantenimiento Tecnico del Magdalena S.A.S.,900.943.741-2,Mantenimiento electrico,VTS - Transporte,2025-10-30,2027-01-07,318983,Activo,En Alerta
CON-2026-3257,Transportes Oleoducto S.A.S.,900.169.577-8,Monitoreo HSE,VUP - Upstream,2025-01-26,2027-06-05,146599,Activo,Aprobado
